"Time"	"Function"	"Ncol"	"Nrow"	"Type"
20549595	"apply"	1000	1000	"matrix"
72717671	"apply"	1000	1000	"matrix"
16996227	"apply"	1000	1000	"matrix"
9319951	"loop"	1000	1000	"matrix"
1825591	"colSums"	1000	1000	"matrix"
18471856	"apply"	1000	1000	"matrix"
12692358	"apply"	1000	1000	"matrix"
18303961	"apply"	1000	1000	"matrix"
16610284	"apply"	1000	1000	"matrix"
20633706	"apply"	1000	1000	"matrix"
1355135	"colSums"	1000	1000	"matrix"
6498758	"loop"	1000	1000	"matrix"
15547941	"apply"	1000	1000	"matrix"
6937069	"loop"	1000	1000	"matrix"
12356666	"loop"	1000	1000	"matrix"
1616711	"colSums"	1000	1000	"matrix"
1510889	"colSums"	1000	1000	"matrix"
9172225	"loop"	1000	1000	"matrix"
18195183	"apply"	1000	1000	"matrix"
16846138	"apply"	1000	1000	"matrix"
12709989	"apply"	1000	1000	"matrix"
7207893	"loop"	1000	1000	"matrix"
23545771	"apply"	1000	1000	"matrix"
1564082	"colSums"	1000	1000	"matrix"
14721140	"apply"	1000	1000	"matrix"
21717126	"apply"	1000	1000	"matrix"
17987304	"apply"	1000	1000	"matrix"
6033732	"loop"	1000	1000	"matrix"
14836545	"apply"	1000	1000	"matrix"
1423219	"colSums"	1000	1000	"matrix"
1341405	"colSums"	1000	1000	"matrix"
2005446	"colSums"	1000	1000	"matrix"
7253597	"loop"	1000	1000	"matrix"
8394097	"loop"	1000	1000	"matrix"
22283871	"apply"	1000	1000	"matrix"
24264560	"apply"	1000	1000	"matrix"
17562750	"apply"	1000	1000	"matrix"
17758142	"apply"	1000	1000	"matrix"
2265660	"colSums"	1000	1000	"matrix"
10273264	"loop"	1000	1000	"matrix"
12115290	"apply"	1000	1000	"matrix"
7032307	"loop"	1000	1000	"matrix"
1554457	"colSums"	1000	1000	"matrix"
6383336	"loop"	1000	1000	"matrix"
15101426	"apply"	1000	1000	"matrix"
1406981	"colSums"	1000	1000	"matrix"
6412312	"loop"	1000	1000	"matrix"
13705857	"apply"	1000	1000	"matrix"
9118184	"loop"	1000	1000	"matrix"
1476669	"colSums"	1000	1000	"matrix"
1444364	"colSums"	1000	1000	"matrix"
12571554	"apply"	1000	1000	"matrix"
7168630	"loop"	1000	1000	"matrix"
1469165	"colSums"	1000	1000	"matrix"
8274652	"loop"	1000	1000	"matrix"
9268020	"loop"	1000	1000	"matrix"
17395134	"apply"	1000	1000	"matrix"
13339172	"loop"	1000	1000	"matrix"
17618048	"apply"	1000	1000	"matrix"
15145717	"apply"	1000	1000	"matrix"
1535077	"colSums"	1000	1000	"matrix"
1724857	"colSums"	1000	1000	"matrix"
1416834	"colSums"	1000	1000	"matrix"
1843110	"colSums"	1000	1000	"matrix"
1342836	"colSums"	1000	1000	"matrix"
13089137	"loop"	1000	1000	"matrix"
22423761	"apply"	1000	1000	"matrix"
1572509	"colSums"	1000	1000	"matrix"
18933898	"apply"	1000	1000	"matrix"
6495913	"loop"	1000	1000	"matrix"
6778463	"loop"	1000	1000	"matrix"
9693633	"loop"	1000	1000	"matrix"
1514521	"colSums"	1000	1000	"matrix"
16479289	"apply"	1000	1000	"matrix"
1454205	"colSums"	1000	1000	"matrix"
21543091	"apply"	1000	1000	"matrix"
6761156	"loop"	1000	1000	"matrix"
15733670	"apply"	1000	1000	"matrix"
19418086	"apply"	1000	1000	"matrix"
13042748	"loop"	1000	1000	"matrix"
1508593	"colSums"	1000	1000	"matrix"
11422703	"apply"	1000	1000	"matrix"
7024805	"loop"	1000	1000	"matrix"
12754517	"apply"	1000	1000	"matrix"
2075411	"colSums"	1000	1000	"matrix"
15055370	"apply"	1000	1000	"matrix"
12946920	"apply"	1000	1000	"matrix"
1346142	"colSums"	1000	1000	"matrix"
2101426	"colSums"	1000	1000	"matrix"
1954380	"colSums"	1000	1000	"matrix"
7783797	"loop"	1000	1000	"matrix"
9153018	"loop"	1000	1000	"matrix"
6739467	"loop"	1000	1000	"matrix"
6566763	"loop"	1000	1000	"matrix"
11652605	"apply"	1000	1000	"matrix"
13356619	"loop"	1000	1000	"matrix"
11979886	"apply"	1000	1000	"matrix"
1313940	"colSums"	1000	1000	"matrix"
17415608	"apply"	1000	1000	"matrix"
22651003	"apply"	1000	1000	"matrix"
1778766	"colSums"	1000	1000	"matrix"
18227707	"apply"	1000	1000	"matrix"
13413524	"apply"	1000	1000	"matrix"
1577485	"colSums"	1000	1000	"matrix"
1418467	"colSums"	1000	1000	"matrix"
11788100	"apply"	1000	1000	"matrix"
6168605	"loop"	1000	1000	"matrix"
18577648	"apply"	1000	1000	"matrix"
1528882	"colSums"	1000	1000	"matrix"
19220950	"apply"	1000	1000	"matrix"
1425153	"colSums"	1000	1000	"matrix"
17797825	"apply"	1000	1000	"matrix"
10383779	"loop"	1000	1000	"matrix"
1653304	"colSums"	1000	1000	"matrix"
1339476	"colSums"	1000	1000	"matrix"
1810547	"colSums"	1000	1000	"matrix"
12733346	"loop"	1000	1000	"matrix"
21446016	"apply"	1000	1000	"matrix"
7539155	"loop"	1000	1000	"matrix"
11916079	"apply"	1000	1000	"matrix"
12566943	"apply"	1000	1000	"matrix"
1439321	"colSums"	1000	1000	"matrix"
14101441	"apply"	1000	1000	"matrix"
13056060	"apply"	1000	1000	"matrix"
1786732	"colSums"	1000	1000	"matrix"
1489304	"colSums"	1000	1000	"matrix"
1410115	"colSums"	1000	1000	"matrix"
18095904	"apply"	1000	1000	"matrix"
1411525	"colSums"	1000	1000	"matrix"
17529426	"apply"	1000	1000	"matrix"
21019686	"apply"	1000	1000	"matrix"
1440717	"colSums"	1000	1000	"matrix"
17238318	"apply"	1000	1000	"matrix"
12000195	"loop"	1000	1000	"matrix"
17423952	"apply"	1000	1000	"matrix"
1530329	"colSums"	1000	1000	"matrix"
12096898	"loop"	1000	1000	"matrix"
1429124	"colSums"	1000	1000	"matrix"
1577392	"colSums"	1000	1000	"matrix"
21173210	"apply"	1000	1000	"matrix"
16287490	"apply"	1000	1000	"matrix"
8234484	"loop"	1000	1000	"matrix"
14270425	"apply"	1000	1000	"matrix"
1379376	"colSums"	1000	1000	"matrix"
16784474	"apply"	1000	1000	"matrix"
6678712	"loop"	1000	1000	"matrix"
15699475	"apply"	1000	1000	"matrix"
18911454	"apply"	1000	1000	"matrix"
14038857	"apply"	1000	1000	"matrix"
7327566	"loop"	1000	1000	"matrix"
15369761	"apply"	1000	1000	"matrix"
1350365	"colSums"	1000	1000	"matrix"
16303482	"apply"	1000	1000	"matrix"
1723556	"colSums"	1000	1000	"matrix"
1500203	"colSums"	1000	1000	"matrix"
10319028	"loop"	1000	1000	"matrix"
1476737	"colSums"	1000	1000	"matrix"
1548727	"colSums"	1000	1000	"matrix"
9090100	"loop"	1000	1000	"matrix"
17371959	"apply"	1000	1000	"matrix"
22007979	"apply"	1000	1000	"matrix"
8828053	"loop"	1000	1000	"matrix"
13600844	"loop"	1000	1000	"matrix"
7646605	"loop"	1000	1000	"matrix"
8334741	"loop"	1000	1000	"matrix"
1757716	"colSums"	1000	1000	"matrix"
17497255	"apply"	1000	1000	"matrix"
17857345	"apply"	1000	1000	"matrix"
1402021	"colSums"	1000	1000	"matrix"
61506266	"loop"	1000	1000	"matrix"
9334258	"loop"	1000	1000	"matrix"
8620147	"loop"	1000	1000	"matrix"
7146707	"loop"	1000	1000	"matrix"
1498717	"colSums"	1000	1000	"matrix"
1526701	"colSums"	1000	1000	"matrix"
7559223	"loop"	1000	1000	"matrix"
11363491	"loop"	1000	1000	"matrix"
1458174	"colSums"	1000	1000	"matrix"
10571934	"apply"	1000	1000	"matrix"
6570440	"loop"	1000	1000	"matrix"
5819554	"loop"	1000	1000	"matrix"
7092344	"loop"	1000	1000	"matrix"
2138994	"colSums"	1000	1000	"matrix"
18671208	"apply"	1000	1000	"matrix"
6739222	"loop"	1000	1000	"matrix"
7607271	"loop"	1000	1000	"matrix"
1361757	"colSums"	1000	1000	"matrix"
17711067	"apply"	1000	1000	"matrix"
1723710	"colSums"	1000	1000	"matrix"
1506249	"colSums"	1000	1000	"matrix"
7603123	"loop"	1000	1000	"matrix"
16684534	"apply"	1000	1000	"matrix"
8711541	"loop"	1000	1000	"matrix"
14464694	"apply"	1000	1000	"matrix"
1303130	"colSums"	1000	1000	"matrix"
6970645	"loop"	1000	1000	"matrix"
1521002	"colSums"	1000	1000	"matrix"
1522912	"colSums"	1000	1000	"matrix"
6930640	"loop"	1000	1000	"matrix"
11069224	"loop"	1000	1000	"matrix"
6308846	"loop"	1000	1000	"matrix"
18424992	"apply"	1000	1000	"matrix"
1476555	"colSums"	1000	1000	"matrix"
12355185	"apply"	1000	1000	"matrix"
6404526	"loop"	1000	1000	"matrix"
8814622	"loop"	1000	1000	"matrix"
21362102	"apply"	1000	1000	"matrix"
1469621	"colSums"	1000	1000	"matrix"
8915622	"loop"	1000	1000	"matrix"
17385136	"apply"	1000	1000	"matrix"
14787097	"apply"	1000	1000	"matrix"
12093655	"apply"	1000	1000	"matrix"
1393516	"colSums"	1000	1000	"matrix"
9755546	"loop"	1000	1000	"matrix"
11118235	"apply"	1000	1000	"matrix"
5823659	"loop"	1000	1000	"matrix"
13925701	"loop"	1000	1000	"matrix"
16094124	"apply"	1000	1000	"matrix"
10757806	"loop"	1000	1000	"matrix"
1461098	"colSums"	1000	1000	"matrix"
1371317	"colSums"	1000	1000	"matrix"
13931232	"apply"	1000	1000	"matrix"
8724967	"loop"	1000	1000	"matrix"
1447146	"colSums"	1000	1000	"matrix"
21864506	"apply"	1000	1000	"matrix"
1531877	"colSums"	1000	1000	"matrix"
24858229	"apply"	1000	1000	"matrix"
1446709	"colSums"	1000	1000	"matrix"
6113238	"loop"	1000	1000	"matrix"
1405217	"colSums"	1000	1000	"matrix"
18573311	"apply"	1000	1000	"matrix"
13869536	"loop"	1000	1000	"matrix"
14567174	"apply"	1000	1000	"matrix"
5242987	"loop"	1000	1000	"matrix"
1292095	"colSums"	1000	1000	"matrix"
14393737	"apply"	1000	1000	"matrix"
16625064	"apply"	1000	1000	"matrix"
17328491	"apply"	1000	1000	"matrix"
19564205	"apply"	1000	1000	"matrix"
1358964	"colSums"	1000	1000	"matrix"
1417616	"colSums"	1000	1000	"matrix"
15127539	"apply"	1000	1000	"matrix"
1886607	"colSums"	1000	1000	"matrix"
12896884	"apply"	1000	1000	"matrix"
17459469	"apply"	1000	1000	"matrix"
5974776	"loop"	1000	1000	"matrix"
11615039	"apply"	1000	1000	"matrix"
8975758	"loop"	1000	1000	"matrix"
11239928	"apply"	1000	1000	"matrix"
12614831	"loop"	1000	1000	"matrix"
1403197	"colSums"	1000	1000	"matrix"
1719233	"colSums"	1000	1000	"matrix"
15572437	"apply"	1000	1000	"matrix"
8272982	"loop"	1000	1000	"matrix"
12825894	"loop"	1000	1000	"matrix"
5187236	"loop"	1000	1000	"matrix"
5221942	"loop"	1000	1000	"matrix"
18473828	"apply"	1000	1000	"matrix"
1355569	"colSums"	1000	1000	"matrix"
18227013	"apply"	1000	1000	"matrix"
2005198	"colSums"	1000	1000	"matrix"
1521789	"colSums"	1000	1000	"matrix"
7005646	"loop"	1000	1000	"matrix"
1845682	"colSums"	1000	1000	"matrix"
16853879	"apply"	1000	1000	"matrix"
10339381	"loop"	1000	1000	"matrix"
6078980	"loop"	1000	1000	"matrix"
6690967	"loop"	1000	1000	"matrix"
1829395	"colSums"	1000	1000	"matrix"
1402105	"colSums"	1000	1000	"matrix"
11547990	"apply"	1000	1000	"matrix"
1452334	"colSums"	1000	1000	"matrix"
17689174	"apply"	1000	1000	"matrix"
11733193	"apply"	1000	1000	"matrix"
14545765	"apply"	1000	1000	"matrix"
1849204	"colSums"	1000	1000	"matrix"
9952819	"loop"	1000	1000	"matrix"
5698615	"loop"	1000	1000	"matrix"
12615079	"apply"	1000	1000	"matrix"
1654640	"colSums"	1000	1000	"matrix"
6693964	"loop"	1000	1000	"matrix"
13782603	"apply"	1000	1000	"matrix"
1526182	"colSums"	1000	1000	"matrix"
1437737	"colSums"	1000	1000	"matrix"
1472870	"colSums"	1000	1000	"matrix"
17525292	"apply"	1000	1000	"matrix"
18677022	"apply"	1000	1000	"matrix"
6913010	"loop"	1000	1000	"matrix"
1426974	"colSums"	1000	1000	"matrix"
7708160	"loop"	1000	1000	"matrix"
1496889	"colSums"	1000	1000	"matrix"
5535804	"loop"	1000	1000	"matrix"
5451490	"loop"	1000	1000	"matrix"
1498359	"colSums"	1000	1000	"matrix"
16440712	"apply"	1000	1000	"matrix"
1639715	"colSums"	1000	1000	"matrix"
6831501	"loop"	1000	1000	"matrix"
7183873	"loop"	1000	1000	"matrix"
18911724	"apply"	1000	1000	"matrix"
1341889	"colSums"	1000	1000	"matrix"
8398121	"loop"	1000	1000	"matrix"
8087827	"loop"	1000	1000	"matrix"
13881142	"loop"	1000	1000	"matrix"
14548826	"apply"	1000	1000	"matrix"
19633759	"apply"	1000	1000	"matrix"
5623768	"loop"	1000	1000	"matrix"
8525693	"loop"	1000	1000	"matrix"
10682589	"apply"	1000	1000	"matrix"
13774047	"apply"	1000	1000	"matrix"
1440599	"colSums"	1000	1000	"matrix"
1508197	"colSums"	1000	1000	"matrix"
18618819	"apply"	1000	1000	"matrix"
9790326	"loop"	1000	1000	"matrix"
1387777	"colSums"	1000	1000	"matrix"
5863170	"loop"	1000	1000	"matrix"
5670110	"loop"	1000	1000	"matrix"
10464634	"apply"	1000	1000	"matrix"
8517335	"loop"	1000	1000	"matrix"
5700473	"loop"	1000	1000	"matrix"
5662672	"loop"	1000	1000	"matrix"
1482050	"colSums"	1000	1000	"matrix"
10529651	"apply"	1000	1000	"matrix"
5592309	"loop"	1000	1000	"matrix"
8605391	"loop"	1000	1000	"matrix"
5672769	"loop"	1000	1000	"matrix"
1417237	"colSums"	1000	1000	"matrix"
1337217	"colSums"	1000	1000	"matrix"
10626035	"apply"	1000	1000	"matrix"
10483446	"apply"	1000	1000	"matrix"
8537865	"loop"	1000	1000	"matrix"
10690845	"apply"	1000	1000	"matrix"
1416692	"colSums"	1000	1000	"matrix"
10832807	"apply"	1000	1000	"matrix"
5456313	"loop"	1000	1000	"matrix"
8621879	"loop"	1000	1000	"matrix"
10865598	"apply"	1000	1000	"matrix"
5642563	"loop"	1000	1000	"matrix"
5532093	"loop"	1000	1000	"matrix"
13814493	"apply"	1000	1000	"matrix"
1339424	"colSums"	1000	1000	"matrix"
5647361	"loop"	1000	1000	"matrix"
5558683	"loop"	1000	1000	"matrix"
1485621	"colSums"	1000	1000	"matrix"
5433477	"loop"	1000	1000	"matrix"
13639097	"apply"	1000	1000	"matrix"
13501667	"apply"	1000	1000	"matrix"
16311425	"apply"	1000	1000	"matrix"
1460842	"colSums"	1000	1000	"matrix"
1378292	"colSums"	1000	1000	"matrix"
5512509	"loop"	1000	1000	"matrix"
10763052	"apply"	1000	1000	"matrix"
1365530	"colSums"	1000	1000	"matrix"
13221938	"apply"	1000	1000	"matrix"
5569715	"loop"	1000	1000	"matrix"
16127958	"apply"	1000	1000	"matrix"
15815741	"apply"	1000	1000	"matrix"
56779523	"loop"	1000	1000	"matrix"
5559109	"loop"	1000	1000	"matrix"
5800487	"loop"	1000	1000	"matrix"
1518873	"colSums"	1000	1000	"matrix"
10684179	"apply"	1000	1000	"matrix"
8791489	"loop"	1000	1000	"matrix"
6183825	"loop"	1000	1000	"matrix"
1390946	"colSums"	1000	1000	"matrix"
6923327	"loop"	1000	1000	"matrix"
5749536	"loop"	1000	1000	"matrix"
11071902	"apply"	1000	1000	"matrix"
16707353	"apply"	1000	1000	"matrix"
1282995	"colSums"	1000	1000	"matrix"
1479062	"colSums"	1000	1000	"matrix"
1464863	"colSums"	1000	1000	"matrix"
1342055	"colSums"	1000	1000	"matrix"
5853826	"loop"	1000	1000	"matrix"
1365505	"colSums"	1000	1000	"matrix"
11605530	"apply"	1000	1000	"matrix"
18261472	"apply"	1000	1000	"matrix"
6752097	"loop"	1000	1000	"matrix"
13955766	"apply"	1000	1000	"matrix"
13262821	"apply"	1000	1000	"matrix"
5925012	"loop"	1000	1000	"matrix"
12892543	"apply"	1000	1000	"matrix"
9547764	"loop"	1000	1000	"matrix"
1370243	"colSums"	1000	1000	"matrix"
6290348	"loop"	1000	1000	"matrix"
13947331	"apply"	1000	1000	"matrix"
9854190	"apply"	1000	1000	"matrix"
18161296	"apply"	1000	1000	"matrix"
7665695	"loop"	1000	1000	"matrix"
6250732	"loop"	1000	1000	"matrix"
19176845	"apply"	1000	1000	"matrix"
7134261	"loop"	1000	1000	"matrix"
1464898	"colSums"	1000	1000	"matrix"
1526741	"colSums"	1000	1000	"matrix"
1365831	"colSums"	1000	1000	"matrix"
1474017	"colSums"	1000	1000	"matrix"
20699805	"apply"	1000	1000	"matrix"
1347475	"colSums"	1000	1000	"matrix"
15339759	"apply"	1000	1000	"matrix"
14597903	"apply"	1000	1000	"matrix"
2188772	"colSums"	1000	1000	"matrix"
9190445	"loop"	1000	1000	"matrix"
1357975	"colSums"	1000	1000	"matrix"
15369496	"apply"	1000	1000	"matrix"
21007408	"apply"	1000	1000	"matrix"
16291640	"loop"	1000	1000	"matrix"
1356240	"colSums"	1000	1000	"matrix"
18692227	"apply"	1000	1000	"matrix"
16950605	"apply"	1000	1000	"matrix"
1378273	"colSums"	1000	1000	"matrix"
9159089	"loop"	1000	1000	"matrix"
1691129	"colSums"	1000	1000	"matrix"
19151020	"apply"	1000	1000	"matrix"
11170607	"apply"	1000	1000	"matrix"
15516152	"apply"	1000	1000	"matrix"
18155481	"apply"	1000	1000	"matrix"
6958490	"loop"	1000	1000	"matrix"
1434513	"colSums"	1000	1000	"matrix"
2182039	"colSums"	1000	1000	"matrix"
1805099	"colSums"	1000	1000	"matrix"
6400620	"loop"	1000	1000	"matrix"
9817951	"loop"	1000	1000	"matrix"
1577451	"colSums"	1000	1000	"matrix"
1521995	"colSums"	1000	1000	"matrix"
8215337	"loop"	1000	1000	"matrix"
7761440	"loop"	1000	1000	"matrix"
6762871	"loop"	1000	1000	"matrix"
1548571	"colSums"	1000	1000	"matrix"
12641584	"loop"	1000	1000	"matrix"
1911560	"colSums"	1000	1000	"matrix"
15563636	"apply"	1000	1000	"matrix"
18055043	"apply"	1000	1000	"matrix"
21076557	"apply"	1000	1000	"matrix"
20722205	"apply"	1000	1000	"matrix"
8845352	"loop"	1000	1000	"matrix"
1347947	"colSums"	1000	1000	"matrix"
1459801	"colSums"	1000	1000	"matrix"
1298211	"colSums"	1000	1000	"matrix"
8594357	"loop"	1000	1000	"matrix"
1402647	"colSums"	1000	1000	"matrix"
17456768	"apply"	1000	1000	"matrix"
13719528	"loop"	1000	1000	"matrix"
9539829	"loop"	1000	1000	"matrix"
16262536	"apply"	1000	1000	"matrix"
14339562	"apply"	1000	1000	"matrix"
16153020	"apply"	1000	1000	"matrix"
1445066	"colSums"	1000	1000	"matrix"
23011181	"apply"	1000	1000	"matrix"
1420949	"colSums"	1000	1000	"matrix"
18674650	"apply"	1000	1000	"matrix"
1586219	"colSums"	1000	1000	"matrix"
13142830	"apply"	1000	1000	"matrix"
14824146	"apply"	1000	1000	"matrix"
19358414	"apply"	1000	1000	"matrix"
1412858	"colSums"	1000	1000	"matrix"
1507978	"colSums"	1000	1000	"matrix"
5774550	"loop"	1000	1000	"matrix"
1484036	"colSums"	1000	1000	"matrix"
12527102	"apply"	1000	1000	"matrix"
1506539	"colSums"	1000	1000	"matrix"
2096609	"colSums"	1000	1000	"matrix"
10904101	"loop"	1000	1000	"matrix"
1482610	"colSums"	1000	1000	"matrix"
1338943	"colSums"	1000	1000	"matrix"
8599907	"loop"	1000	1000	"matrix"
1827840	"colSums"	1000	1000	"matrix"
2074333	"colSums"	1000	1000	"matrix"
1598796	"colSums"	1000	1000	"matrix"
7261044	"loop"	1000	1000	"matrix"
12945663	"apply"	1000	1000	"matrix"
1503329	"colSums"	1000	1000	"matrix"
9778808	"loop"	1000	1000	"matrix"
1522629	"colSums"	1000	1000	"matrix"
7686643	"loop"	1000	1000	"matrix"
2171636	"colSums"	1000	1000	"matrix"
21743689	"apply"	1000	1000	"matrix"
16989888	"apply"	1000	1000	"matrix"
11104789	"apply"	1000	1000	"matrix"
1556906	"colSums"	1000	1000	"matrix"
16689086	"apply"	1000	1000	"matrix"
11486015	"apply"	1000	1000	"matrix"
2135781	"colSums"	1000	1000	"matrix"
5881141	"loop"	1000	1000	"matrix"
2857190	"colSums"	1000	1000	"matrix"
14966634	"loop"	1000	1000	"matrix"
1549090	"colSums"	1000	1000	"matrix"
7697825	"loop"	1000	1000	"matrix"
6333436	"loop"	1000	1000	"matrix"
1438739	"colSums"	1000	1000	"matrix"
5023360	"loop"	1000	1000	"matrix"
1386407	"colSums"	1000	1000	"matrix"
1614785	"colSums"	1000	1000	"matrix"
1468657	"colSums"	1000	1000	"matrix"
14623369	"loop"	1000	1000	"matrix"
7958657	"loop"	1000	1000	"matrix"
17582498	"apply"	1000	1000	"matrix"
20791243	"apply"	1000	1000	"matrix"
1315254	"colSums"	1000	1000	"matrix"
5912019	"loop"	1000	1000	"matrix"
19851717	"apply"	1000	1000	"matrix"
6501485	"loop"	1000	1000	"matrix"
6237518	"loop"	1000	1000	"matrix"
9398940	"loop"	1000	1000	"matrix"
7405268	"loop"	1000	1000	"matrix"
1730535	"colSums"	1000	1000	"matrix"
1494960	"colSums"	1000	1000	"matrix"
1888991	"colSums"	1000	1000	"matrix"
21580283	"apply"	1000	1000	"matrix"
12306036	"loop"	1000	1000	"matrix"
1383505	"colSums"	1000	1000	"matrix"
21669234	"apply"	1000	1000	"matrix"
11967877	"loop"	1000	1000	"matrix"
1350315	"colSums"	1000	1000	"matrix"
17718533	"apply"	1000	1000	"matrix"
1365995	"colSums"	1000	1000	"matrix"
18211665	"apply"	1000	1000	"matrix"
16485947	"apply"	1000	1000	"matrix"
20778021	"apply"	1000	1000	"matrix"
1452580	"colSums"	1000	1000	"matrix"
13796016	"loop"	1000	1000	"matrix"
1672290	"colSums"	1000	1000	"matrix"
13218432	"apply"	1000	1000	"matrix"
9337488	"loop"	1000	1000	"matrix"
16331318	"apply"	1000	1000	"matrix"
5905307	"loop"	1000	1000	"matrix"
1705927	"colSums"	1000	1000	"matrix"
17580622	"apply"	1000	1000	"matrix"
1404470	"colSums"	1000	1000	"matrix"
1338792	"colSums"	1000	1000	"matrix"
8859486	"loop"	1000	1000	"matrix"
8214897	"loop"	1000	1000	"matrix"
15015619	"apply"	1000	1000	"matrix"
17651806	"apply"	1000	1000	"matrix"
14028727	"apply"	1000	1000	"matrix"
13589501	"apply"	1000	1000	"matrix"
1438108	"colSums"	1000	1000	"matrix"
24833473	"apply"	1000	1000	"matrix"
1276460	"colSums"	1000	1000	"matrix"
14826848	"apply"	1000	1000	"matrix"
18500159	"apply"	1000	1000	"matrix"
69203166	"apply"	1000	1000	"matrix"
7283957	"loop"	1000	1000	"matrix"
8058488	"loop"	1000	1000	"matrix"
1308517	"colSums"	1000	1000	"matrix"
1256724	"colSums"	1000	1000	"matrix"
5637455	"loop"	1000	1000	"matrix"
16150614	"apply"	1000	1000	"matrix"
15009604	"apply"	1000	1000	"matrix"
1696791	"colSums"	1000	1000	"matrix"
1520437	"colSums"	1000	1000	"matrix"
8805142	"loop"	1000	1000	"matrix"
10842938	"loop"	1000	1000	"matrix"
11265178	"apply"	1000	1000	"matrix"
18567286	"apply"	1000	1000	"matrix"
1353059	"colSums"	1000	1000	"matrix"
6765223	"loop"	1000	1000	"matrix"
1833943	"colSums"	1000	1000	"matrix"
11240077	"apply"	1000	1000	"matrix"
1497423	"colSums"	1000	1000	"matrix"
11815102	"loop"	1000	1000	"matrix"
6246352	"loop"	1000	1000	"matrix"
5486987	"loop"	1000	1000	"matrix"
1399954	"colSums"	1000	1000	"matrix"
1467814	"colSums"	1000	1000	"matrix"
1448832	"colSums"	1000	1000	"matrix"
17592211	"apply"	1000	1000	"matrix"
21484201	"apply"	1000	1000	"matrix"
1455267	"colSums"	1000	1000	"matrix"
16867204	"apply"	1000	1000	"matrix"
8626651	"loop"	1000	1000	"matrix"
13446121	"loop"	1000	1000	"matrix"
17604983	"apply"	1000	1000	"matrix"
21459527	"apply"	1000	1000	"matrix"
24756994	"apply"	1000	1000	"matrix"
7247916	"loop"	1000	1000	"matrix"
8444850	"loop"	1000	1000	"matrix"
15262329	"apply"	1000	1000	"matrix"
5745376	"loop"	1000	1000	"matrix"
1507242	"colSums"	1000	1000	"matrix"
11564326	"apply"	1000	1000	"matrix"
15671496	"apply"	1000	1000	"matrix"
1455238	"colSums"	1000	1000	"matrix"
22230169	"apply"	1000	1000	"matrix"
1718335	"colSums"	1000	1000	"matrix"
16141650	"apply"	1000	1000	"matrix"
11636048	"loop"	1000	1000	"matrix"
9716487	"loop"	1000	1000	"matrix"
5770808	"loop"	1000	1000	"matrix"
11707827	"loop"	1000	1000	"matrix"
15562176	"apply"	1000	1000	"matrix"
1511481	"colSums"	1000	1000	"matrix"
12035705	"loop"	1000	1000	"matrix"
14447158	"apply"	1000	1000	"matrix"
1452382	"colSums"	1000	1000	"matrix"
6757072	"loop"	1000	1000	"matrix"
1758827	"colSums"	1000	1000	"matrix"
12155610	"apply"	1000	1000	"matrix"
9069111	"loop"	1000	1000	"matrix"
6020329	"loop"	1000	1000	"matrix"
1501660	"colSums"	1000	1000	"matrix"
5960930	"loop"	1000	1000	"matrix"
6528238	"loop"	1000	1000	"matrix"
6702455	"loop"	1000	1000	"matrix"
6167059	"loop"	1000	1000	"matrix"
15250264	"apply"	1000	1000	"matrix"
13318649	"apply"	1000	1000	"matrix"
